altitud,dir,fecha,horaHrMax,horaHrMin,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
15.0,1.0,2023-12-21,11:10,04:00,0.0,16.0,15:30,13:30,02:30,72.0,58.0,51.0,C229J,PÁJARA,0.0,1028.4,1022.7,LAS PALMAS,12.5,22.4,20.6,18.8,3.6
15.0,11.0,2023-12-22,13:40,11:50,15.0,Varias,13:20,10:10,13:50,86.0,62.0,52.0,C229J,PÁJARA,36.3,1030.2,1020.5,LAS PALMAS,8.6,21.5,18.2,14.8,1.7
15.0,10.0,2023-12-23,00:10,Varias,11.0,5.0,10:50,09:50,00:50,74.0,49.0,28.0,C229J,PÁJARA,0.0,1023.3,1020.2,LAS PALMAS,8.9,21.4,20.0,18.5,3.6
15.0,10.0,2023-12-24,Varias,Varias,11.0,Varias,12:20,19:00,07:00,68.0,51.0,25.0,C229J,PÁJARA,0.0,1023.1,1019.9,LAS PALMAS,8.3,22.1,20.3,18.5,3.3
15.0,5.0,2023-12-25,19:00,23:50,11.0,Varias,05:30,23:59,06:50,63.0,56.0,24.0,C229J,PÁJARA,0.0,1020.8,1017.8,LAS PALMAS,11.4,22.6,20.8,19.1,3.9
15.0,3.0,2023-12-26,13:30,00:00,11.0,16.0,03:10,00:10,08:00,66.0,54.0,25.0,C229J,PÁJARA,0.0,1020.9,1017.5,LAS PALMAS,11.4,22.6,21.1,19.6,4.7
15.0,8.0,2023-12-27,08:40,Varias,Varias,5.0,11:20,16:00,08:00,74.0,54.0,30.0,C229J,PÁJARA,0.0,1021.4,1018.3,LAS PALMAS,10.0,22.3,20.6,18.9,3.9
15.0,8.0,2023-12-28,07:40,Varias,11.0,4.0,04:40,18:40,02:30,77.0,53.0,19.0,C229J,PÁJARA,0.0,1022.5,1019.8,LAS PALMAS,11.4,24.2,21.3,18.4,3.9
15.0,9.0,2023-12-29,08:30,Varias,11.0,19.0,10:00,00:30,07:50,59.0,42.0,18.0,C229J,PÁJARA,0.0,1023.4,1019.6,LAS PALMAS,10.0,24.3,22.2,20.1,4.2
15.0,12.0,2023-12-30,13:00,Varias,11.0,16.0,10:00,12:00,01:40,77.0,53.0,25.0,C229J,PÁJARA,0.0,1021.7,1018.8,LAS PALMAS,7.2,23.4,21.4,19.5,1.9
15.0,11.0,2023-12-31,Varias,Varias,11.0,16.0,10:00,14:50,06:00,70.0,55.0,32.0,C229J,PÁJARA,0.0,1020.8,1017.9,LAS PALMAS,7.2,22.3,20.6,19.0,1.7
15.0,13.0,2025-01-01,20:00,09:10,Varias,Varias,10:40,12:10,05:50,69.0,62.0,57.0,C229J,PÁJARA,0.0,1024.7,1021.1,LAS PALMAS,4.2,22.2,19.2,16.2,1.4
15.0,7.0,2025-01-02,Varias,20:10,Varias,4.0,11:00,13:30,08:10,69.0,65.0,49.0,C229J,PÁJARA,0.0,1024.4,1021.9,LAS PALMAS,7.2,20.9,19.2,17.4,2.8
15.0,13.0,2025-01-03,07:40,22:50,11.0,6.0,09:30,14:00,03:00,74.0,56.0,32.0,C229J,PÁJARA,0.0,1026.1,1023.1,LAS PALMAS,8.9,22.2,20.0,17.7,2.2
15.0,14.0,2025-01-04,04:40,00:00,11.0,Varias,07:30,14:00,23:00,69.0,58.0,33.0,C229J,PÁJARA,0.0,1024.9,1021.3,LAS PALMAS,8.9,22.4,20.4,18.4,2.5
15.0,8.0,2025-01-05,19:50,00:00,0.0,15.0,10:40,14:20,07:50,65.0,50.0,39.0,C229J,PÁJARA,0.0,1021.3,1018.4,LAS PALMAS,5.3,23.5,20.4,17.2,1.7
15.0,31.0,2025-01-06,23:59,18:20,23.0,5.0,17:50,16:00,07:40,79.0,68.0,61.0,C229J,PÁJARA,0.0,1022.2,1018.7,LAS PALMAS,6.1,24.7,21.8,18.8,1.7
15.0,99.0,2025-01-07,00:50,15:50,10.0,16.0,Varias,13:20,08:20,82.0,74.0,69.0,C229J,PÁJARA,0.0,1023.4,1019.9,LAS PALMAS,7.2,21.4,19.7,18.0,2.8
15.0,9.0,2025-01-08,Varias,23:59,11.0,16.0,10:50,14:00,23:40,77.0,74.0,65.0,C229J,PÁJARA,0.0,1025.2,1021.9,LAS PALMAS,7.8,20.7,18.4,16.1,3.6
15.0,10.0,2025-01-09,06:40,23:50,11.0,5.0,12:40,23:50,05:00,78.0,70.0,28.0,C229J,PÁJARA,0.0,1025.4,1022.4,LAS PALMAS,8.9,23.5,20.4,17.4,3.6
15.0,9.0,2025-01-10,07:50,00:00,11.0,5.0,09:00,00:10,02:40,79.0,64.0,28.0,C229J,PÁJARA,0.0,1026.5,1023.0,LAS PALMAS,10.0,23.5,21.0,18.4,3.6
15.0,99.0,2025-01-11,04:40,Varias,11.0,18.0,Varias,16:30,01:00,72.0,54.0,29.0,C229J,PÁJARA,0.0,1026.6,1023.7,LAS PALMAS,9.2,25.7,22.0,18.2,2.8
15.0,7.0,2025-01-12,Varias,00:00,11.0,24.0,05:50,,07:00,75.0,72.0,37.0,C229J,PÁJARA,0.0,1025.8,1022.6,LAS PALMAS,7.5,23.1,20.2,17.2,1.4
15.0,32.0,2025-01-13,Varias,23:59,0.0,Varias,13:40,13:00,03:20,70.0,65.0,56.0,C229J,PÁJARA,0.0,1022.7,1017.8,LAS PALMAS,11.9,22.7,20.7,18.7,3.6
15.0,10.0,2025-01-14,16:00,21:30,11.0,16.0,15:00,13:20,07:00,69.0,59.0,45.0,C229J,PÁJARA,0.0,1019.6,1016.3,LAS PALMAS,10.3,23.5,20.6,17.8,2.5
15.0,9.0,2025-01-15,08:10,20:20,24.0,5.0,10:50,18:30,05:00,73.0,50.0,28.0,C229J,PÁJARA,0.0,1022.2,1018.0,LAS PALMAS,10.8,21.8,19.7,17.6,4.4
15.0,10.0,2025-01-16,02:10,Varias,11.0,1.0,Varias,12:50,07:50,64.0,50.0,49.0,C229J,PÁJARA,0.0,1026.1,1021.9,LAS PALMAS,9.7,22.0,19.8,17.6,2.2
15.0,31.0,2025-01-17,Varias,14:20,11.0,16.0,15:40,14:20,04:00,65.0,58.0,49.0,C229J,PÁJARA,0.0,1026.2,1023.2,LAS PALMAS,9.2,22.3,19.6,16.9,1.7
15.0,33.0,2025-01-18,08:30,14:00,11.0,14.0,15:40,14:10,00:40,59.0,55.0,48.0,C229J,PÁJARA,0.0,1024.9,1022.2,LAS PALMAS,9.2,22.5,20.6,18.7,1.7
15.0,32.0,2025-01-19,23:30,Varias,0.0,16.0,00:10,13:10,23:59,66.0,59.0,52.0,C229J,PÁJARA,0.0,1023.6,1020.6,LAS PALMAS,4.4,23.1,20.4,17.6,0.8
15.0,26.0,2025-01-20,Varias,13:30,0.0,Varias,22:30,14:00,05:20,80.0,71.0,63.0,C229J,PÁJARA,0.0,1021.9,1016.9,LAS PALMAS,6.4,22.1,19.4,16.8,1.7
15.0,25.0,2025-01-21,Varias,Varias,Varias,16.0,16:00,13:00,01:40,87.0,72.0,69.0,C229J,PÁJARA,0.0,1017.6,1014.6,LAS PALMAS,8.3,21.5,20.0,18.6,3.3
15.0,32.0,2025-01-22,00:00,19:10,23.0,16.0,16:50,11:50,23:59,87.0,78.0,67.0,C229J,PÁJARA,1.2,1015.8,1012.1,LAS PALMAS,11.4,21.7,20.0,18.2,4.4
15.0,,2025-01-23,,,,,,,,,65.0,,C229J,PÁJARA,,,,LAS PALMAS,,,,,2.2
15.0,32.0,2025-01-25,Varias,13:30,24.0,4.0,19:00,11:10,07:10,70.0,64.0,57.0,C229J,PÁJARA,0.0,1025.4,1021.2,LAS PALMAS,8.6,22.5,20.4,18.3,2.8
15.0,11.0,2025-01-26,19:30,12:10,23.0,6.0,13:30,12:20,07:20,74.0,67.0,61.0,C229J,PÁJARA,0.0,1025.7,1022.7,LAS PALMAS,8.9,22.9,20.0,17.2,2.2
15.0,28.0,2025-01-27,16:50,03:40,Varias,Varias,17:30,18:00,08:00,81.0,74.0,66.0,C229J,PÁJARA,0.0,1027.3,1024.5,LAS PALMAS,8.3,22.7,19.8,16.9,1.9
15.0,9.0,2025-01-28,Varias,11:50,11.0,5.0,13:20,11:50,05:40,78.0,72.0,57.0,C229J,PÁJARA,0.0,1029.5,1026.3,LAS PALMAS,10.8,24.1,20.8,17.6,3.6
15.0,36.0,2025-01-29,01:30,13:40,23.0,15.0,20:30,13:50,08:10,67.0,60.0,46.0,C229J,PÁJARA,0.0,1028.8,1025.0,LAS PALMAS,18.1,24.5,20.6,16.6,5.0
15.0,3.0,2025-01-30,07:50,12:10,11.0,6.0,00:50,13:20,23:30,73.0,57.0,48.0,C229J,PÁJARA,0.0,1030.0,1027.0,LAS PALMAS,15.8,22.5,20.3,18.1,5.0
15.0,1.0,2025-01-31,21:00,12:40,0.0,15.0,15:00,14:50,04:40,65.0,56.0,49.0,C229J,PÁJARA,0.0,1029.1,1024.8,LAS PALMAS,13.6,21.6,19.6,17.5,3.9
15.0,4.0,2025-02-01,01:20,Varias,11.0,15.0,01:40,,,65.0,,53.0,C229J,PÁJARA,0.0,1027.9,1024.5,LAS PALMAS,11.7,,,,3.9
15.0,2.0,2025-02-02,09:00,12:50,0.0,15.0,16:50,,,73.0,,58.0,C229J,PÁJARA,0.2,1026.4,1022.2,LAS PALMAS,13.9,,,,3.6
15.0,1.0,2025-02-03,Varias,Varias,11.0,16.0,02:30,,,70.0,,53.0,C229J,PÁJARA,0.0,1023.5,1020.3,LAS PALMAS,10.8,,,,3.1
15.0,2.0,2025-02-04,Varias,Varias,,,16:50,,,63.0,,49.0,C229J,PÁJARA,,,,LAS PALMAS,11.7,,,,3.1
15.0,9.0,2025-02-12,04:40,19:40,Varias,17.0,15:30,12:20,03:30,73.0,62.0,41.0,C229J,PÁJARA,0.0,1021.0,1018.0,LAS PALMAS,9.7,23.8,20.7,17.6,3.3
15.0,9.0,2025-02-13,Varias,00:10,11.0,17.0,13:50,12:10,08:00,76.0,72.0,51.0,C229J,PÁJARA,0.0,1021.2,1017.9,LAS PALMAS,9.2,21.6,19.5,17.4,2.2
15.0,,2025-02-14,,,,,,,,,,,C229J,PÁJARA,0.0,,,LAS PALMAS,,,,,
15.0,35.0,2025-02-15,04:10,13:30,24.0,16.0,17:10,13:30,04:40,83.0,72.0,29.0,C229J,PÁJARA,0.0,1016.7,1011.1,LAS PALMAS,17.8,25.4,21.0,16.7,3.1
15.0,35.0,2025-02-16,00:00,13:20,11.0,5.0,04:10,15:20,06:00,65.0,53.0,47.0,C229J,PÁJARA,0.0,1019.1,1015.8,LAS PALMAS,11.9,23.1,20.2,17.3,3.1
15.0,28.0,2025-02-17,Varias,13:30,0.0,17.0,22:30,13:00,04:40,71.0,61.0,55.0,C229J,PÁJARA,0.0,1018.9,1013.4,LAS PALMAS,6.9,22.1,19.5,16.9,1.7
15.0,32.0,2025-02-18,05:40,16:10,24.0,3.0,17:30,13:30,08:10,82.0,66.0,56.0,C229J,PÁJARA,0.1,1019.5,1012.1,LAS PALMAS,18.6,22.6,19.9,17.2,6.4
15.0,32.0,2025-02-19,Varias,12:20,24.0,Varias,14:50,16:40,Varias,65.0,58.0,52.0,C229J,PÁJARA,0.0,1023.6,1018.6,LAS PALMAS,12.5,22.5,20.4,18.4,3.9
15.0,4.0,2025-02-20,19:10,10:10,10.0,17.0,02:20,10:20,04:50,76.0,67.0,59.0,C229J,PÁJARA,0.0,1024.6,1021.4,LAS PALMAS,11.1,20.5,19.0,17.4,5.0
15.0,11.0,2025-02-21,04:00,19:40,10.0,Varias,15:10,12:50,05:00,80.0,74.0,66.0,C229J,PÁJARA,,1024.6,1021.6,LAS PALMAS,9.2,22.0,19.4,16.7,1.9
15.0,,2025-02-22,,,,,,,,,74.0,,C229J,PÁJARA,0.0,,,LAS PALMAS,,,,,3.6
15.0,9.0,2025-02-23,10:20,12:50,22.0,17.0,14:30,13:00,04:20,75.0,65.0,59.0,C229J,PÁJARA,0.0,1026.2,1023.3,LAS PALMAS,10.0,23.5,20.4,17.4,1.9
15.0,10.0,2025-02-24,Varias,16:10,23.0,17.0,13:10,16:40,07:30,67.0,60.0,44.0,C229J,PÁJARA,0.0,1027.3,1023.8,LAS PALMAS,10.6,25.4,21.4,17.5,3.9
15.0,1.0,2025-02-25,20:40,10:50,11.0,Varias,04:30,12:00,23:59,77.0,56.0,37.0,C229J,PÁJARA,0.0,1028.5,1026.0,LAS PALMAS,9.2,25.0,21.7,18.4,3.3
15.0,9.0,2025-02-26,20:50,10:40,0.0,Varias,11:10,14:00,03:40,77.0,67.0,60.0,C229J,PÁJARA,0.0,1026.9,1022.8,LAS PALMAS,7.8,22.8,20.0,17.2,1.1
15.0,2.0,2025-02-27,Varias,09:30,0.0,18.0,23:20,16:50,01:00,72.0,67.0,60.0,C229J,PÁJARA,0.3,1023.9,1018.9,LAS PALMAS,8.3,22.4,20.4,18.4,2.2
15.0,31.0,2025-02-28,06:30,12:40,0.0,18.0,19:20,13:30,06:40,84.0,64.0,51.0,C229J,PÁJARA,0.1,1020.2,1016.4,LAS PALMAS,14.4,21.9,19.4,16.9,5.6
15.0,32.0,2025-03-01,09:30,Varias,0.0,16.0,00:30,14:30,03:10,67.0,57.0,52.0,C229J,PÁJARA,0.1,1017.3,1013.0,LAS PALMAS,14.2,22.1,20.0,18.0,3.3
15.0,24.0,2025-03-02,Varias,12:20,0.0,24.0,17:10,12:20,05:30,71.0,67.0,60.0,C229J,PÁJARA,0.0,1014.1,1009.9,LAS PALMAS,4.4,22.4,19.7,17.0,1.7
15.0,26.0,2025-03-03,Varias,Varias,23.0,4.0,16:40,12:10,06:50,70.0,66.0,62.0,C229J,PÁJARA,0.0,1012.1,1009.0,LAS PALMAS,6.7,22.7,19.9,17.1,2.8
15.0,34.0,2025-03-04,22:50,20:10,23.0,18.0,16:50,15:50,22:50,79.0,73.0,61.0,C229J,PÁJARA,8.3,1012.5,1010.0,LAS PALMAS,12.2,20.8,18.4,15.9,2.8
15.0,30.0,2025-03-05,21:50,14:40,23.0,5.0,21:40,14:40,05:00,80.0,65.0,57.0,C229J,PÁJARA,1.0,1014.5,1010.4,LAS PALMAS,10.8,21.1,18.4,15.7,3.1
15.0,30.0,2025-03-06,01:40,12:20,23.0,5.0,17:50,12:40,02:00,75.0,62.0,58.0,C229J,PÁJARA,0.0,1018.6,1013.5,LAS PALMAS,8.9,22.6,19.6,16.7,4.2
15.0,26.0,2025-03-07,Varias,17:20,1.0,18.0,21:50,15:30,04:30,77.0,72.0,68.0,C229J,PÁJARA,0.0,1017.8,1013.5,LAS PALMAS,8.6,21.7,19.3,16.9,3.1
15.0,35.0,2025-03-08,02:30,09:00,22.0,5.0,17:00,10:00,23:59,86.0,69.0,62.0,C229J,PÁJARA,0.2,1014.4,1010.9,LAS PALMAS,13.3,21.6,19.6,17.6,6.1
15.0,34.0,2025-03-09,01:30,Varias,11.0,16.0,13:40,15:30,01:40,73.0,62.0,56.0,C229J,PÁJARA,0.0,1014.5,1011.7,LAS PALMAS,11.1,22.3,19.6,16.9,5.3
15.0,27.0,2025-03-10,Varias,18:00,23.0,5.0,11:00,18:00,02:00,73.0,66.0,59.0,C229J,PÁJARA,0.0,1015.8,1011.7,LAS PALMAS,9.4,21.8,19.6,17.5,4.4
15.0,26.0,2025-03-11,13:40,10:50,23.0,4.0,13:50,11:00,05:00,76.0,72.0,54.0,C229J,PÁJARA,0.0,1018.0,1014.7,LAS PALMAS,8.3,22.3,20.2,18.1,4.2
15.0,30.0,2025-03-12,Varias,Varias,10.0,19.0,21:20,16:40,07:00,84.0,77.0,70.0,C229J,PÁJARA,0.0,1018.0,1013.4,LAS PALMAS,9.2,21.9,20.2,18.4,3.1
15.0,33.0,2025-03-13,00:00,14:40,0.0,Varias,23:59,14:30,23:59,84.0,66.0,48.0,C229J,PÁJARA,0.0,1013.8,1010.1,LAS PALMAS,15.0,23.2,20.7,18.2,6.1
15.0,33.0,2025-03-14,Varias,15:30,23.0,3.0,Varias,14:40,02:20,70.0,58.0,51.0,C229J,PÁJARA,0.0,1017.9,1010.4,LAS PALMAS,15.0,22.0,19.8,17.5,5.3
15.0,99.0,2025-03-15,11:00,Varias,23.0,5.0,17:50,14:20,07:00,67.0,62.0,56.0,C229J,PÁJARA,0.0,1021.7,1017.1,LAS PALMAS,6.1,23.4,20.2,17.1,1.7
15.0,27.0,2025-03-16,23:59,09:20,11.0,17.0,17:50,09:20,05:10,79.0,66.0,61.0,C229J,PÁJARA,0.0,1022.6,1019.4,LAS PALMAS,8.1,21.8,19.4,17.0,3.1
15.0,32.0,2025-03-17,04:20,15:20,0.0,5.0,17:10,15:10,04:30,86.0,62.0,50.0,C229J,PÁJARA,0.0,1021.6,1019.3,LAS PALMAS,13.6,22.6,20.4,18.3,7.8
15.0,32.0,2025-03-18,00:50,18:30,0.0,17.0,14:00,13:30,07:30,69.0,53.0,44.0,C229J,PÁJARA,0.0,1021.0,1016.2,LAS PALMAS,10.0,23.2,20.8,18.5,3.3
15.0,26.0,2025-03-19,23:50,01:00,0.0,18.0,18:30,15:00,03:10,84.0,68.0,59.0,C229J,PÁJARA,0.0,1017.1,1012.1,LAS PALMAS,11.9,21.6,19.4,17.3,4.4
15.0,34.0,2025-03-20,Varias,17:30,24.0,4.0,18:10,14:40,03:20,88.0,76.0,57.0,C229J,PÁJARA,0.2,1020.6,1013.1,LAS PALMAS,13.9,23.0,21.0,18.9,5.3
15.0,34.0,2025-03-21,Varias,14:20,22.0,4.0,15:30,14:30,07:20,66.0,54.0,46.0,C229J,PÁJARA,0.0,1022.5,1019.2,LAS PALMAS,10.0,22.6,20.2,17.9,2.5
15.0,1.0,2025-03-22,06:10,16:10,10.0,17.0,22:10,12:20,04:50,69.0,60.0,52.0,C229J,PÁJARA,0.0,1022.7,1019.7,LAS PALMAS,13.1,22.8,20.2,17.5,3.6
15.0,7.0,2025-03-23,04:00,13:00,10.0,4.0,09:10,13:30,04:10,64.0,54.0,50.0,C229J,PÁJARA,0.0,1022.7,1019.8,LAS PALMAS,13.6,21.7,19.4,17.1,4.2
15.0,31.0,2025-03-24,02:00,11:20,12.0,5.0,12:20,13:50,05:50,66.0,58.0,52.0,C229J,PÁJARA,0.0,1023.4,1020.3,LAS PALMAS,13.3,22.4,20.4,18.3,3.1
15.0,34.0,2025-03-25,05:10,13:50,11.0,4.0,13:10,14:50,05:30,71.0,59.0,49.0,C229J,PÁJARA,0.0,1023.7,1020.4,LAS PALMAS,13.9,22.3,20.0,17.6,2.8
15.0,1.0,2025-03-26,19:50,13:30,0.0,17.0,17:20,14:40,07:00,63.0,56.0,50.0,C229J,PÁJARA,0.0,1021.9,1016.7,LAS PALMAS,13.9,22.5,20.0,17.5,4.4
15.0,36.0,2025-03-27,14:50,17:50,Varias,18.0,21:50,17:50,04:00,70.0,60.0,48.0,C229J,PÁJARA,0.0,1017.9,1010.6,LAS PALMAS,13.6,24.6,20.9,17.2,4.7
15.0,1.0,2025-03-28,06:50,14:00,0.0,18.0,08:00,14:00,07:40,73.0,67.0,60.0,C229J,PÁJARA,0.0,1013.2,1009.3,LAS PALMAS,7.5,24.1,21.2,18.2,0.6
15.0,27.0,2025-03-29,Varias,02:00,24.0,4.0,12:20,10:50,23:30,79.0,70.0,60.0,C229J,PÁJARA,0.0,1014.2,1009.3,LAS PALMAS,10.3,22.6,20.6,18.5,3.3
15.0,23.0,2025-03-30,22:00,13:30,22.0,5.0,06:40,14:40,02:00,85.0,78.0,70.0,C229J,PÁJARA,0.0,1014.8,1012.4,LAS PALMAS,6.1,22.9,20.6,18.3,2.2
15.0,33.0,2025-04-01,Varias,16:50,,,16:10,16:50,05:50,72.0,61.0,46.0,C229J,PÁJARA,0.2,,,LAS PALMAS,13.6,21.7,20.0,18.4,6.1
15.0,33.0,2025-04-02,06:10,12:40,,,13:50,12:41,09:06,84.0,63.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,21.1,18.7,16.3,6.7
15.0,24.0,2025-04-03,02:40,07:30,,,10:50,15:00,02:32,87.0,76.0,62.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.6,20.6,18.2,15.7,6.1
15.0,26.0,2025-04-04,02:40,17:40,,,16:30,13:38,05:00,86.0,62.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.9,24.3,20.8,17.2,2.5
15.0,28.0,2025-04-05,06:20,12:10,,,18:50,13:02,Varias,80.0,70.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.8,23.5,20.6,17.8,1.9
15.0,36.0,2025-04-06,20:20,12:40,,,00:10,12:06,05:29,77.0,67.0,60.0,C229J,PÁJARA,0.0,,,LAS PALMAS,4.7,23.5,20.4,17.3,1.7
15.0,11.0,2025-04-07,23:10,21:00,,,19:10,13:46,06:41,83.0,75.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.6,21.6,20.0,18.3,3.6
15.0,11.0,2025-04-08,01:00,21:00,,,01:40,14:47,06:54,82.0,77.0,44.0,C229J,PÁJARA,2.0,,,LAS PALMAS,13.9,23.0,20.4,17.8,2.5
15.0,30.0,2025-04-09,06:00,12:10,,,10:50,12:12,06:12,91.0,74.0,59.0,C229J,PÁJARA,1.6,,,LAS PALMAS,11.1,21.8,19.6,17.5,3.6
15.0,27.0,2025-04-10,03:40,Varias,,,03:20,16:33,03:34,94.0,77.0,69.0,C229J,PÁJARA,2.4,,,LAS PALMAS,12.5,21.7,19.3,16.9,4.2
15.0,27.0,2025-04-11,Varias,14:40,,,03:50,15:44,05:04,90.0,75.0,61.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,21.8,20.0,18.2,3.9
15.0,26.0,2025-04-12,00:00,17:40,,,08:10,16:20,03:49,87.0,70.0,61.0,C229J,PÁJARA,0.2,,,LAS PALMAS,10.0,22.0,20.5,19.0,4.7
15.0,29.0,2025-04-13,00:10,16:50,,,09:30,14:23,04:01,73.0,66.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,22.2,20.6,19.1,3.9
15.0,34.0,2025-04-14,05:40,13:40,,,23:00,12:33,Varias,71.0,56.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.8,23.4,21.3,19.2,3.6
15.0,32.0,2025-04-15,12:10,16:30,,,12:00,15:47,23:10,81.0,66.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.2,22.2,20.4,18.5,3.1
15.0,1.0,2025-04-16,06:50,15:50,,,23:30,14:58,05:53,65.0,56.0,45.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.5,21.9,19.8,17.7,5.0
15.0,2.0,2025-04-17,02:00,09:20,,,00:10,13:09,07:22,69.0,61.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.4,23.9,21.0,18.0,3.6
15.0,1.0,2025-04-18,05:00,10:10,,,07:00,12:09,20:58,69.0,60.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.3,22.6,20.7,18.8,6.1
15.0,34.0,2025-04-19,06:50,14:50,,,15:40,12:31,09:28,70.0,59.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.9,22.2,20.4,18.6,5.6
15.0,31.0,2025-04-20,03:00,17:20,,,14:10,14:54,03:03,69.0,53.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.5,21.8,19.7,17.6,4.2
15.0,36.0,2025-04-21,21:50,13:30,,,18:10,12:02,01:29,67.0,55.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.8,21.5,19.4,17.4,5.3
15.0,34.0,2025-04-22,00:50,11:30,,,17:40,13:36,05:33,70.0,61.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,16.4,22.0,20.2,18.4,8.1
15.0,2.0,2025-04-23,06:40,18:20,,,19:10,14:37,04:45,71.0,62.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.6,22.6,20.4,18.2,5.8
15.0,33.0,2025-04-24,Varias,Varias,,,11:20,12:40,03:03,70.0,58.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,22.9,20.4,18.0,4.7
15.0,2.0,2025-04-25,03:50,13:20,,,17:50,13:27,03:28,72.0,57.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.2,23.3,21.0,18.6,5.0
15.0,4.0,2025-04-26,23:40,11:40,,,19:10,16:24,05:54,71.0,59.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,23.4,20.9,18.4,3.3
15.0,33.0,2025-04-27,05:20,15:50,,,12:40,15:48,04:32,75.0,62.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,24.7,21.3,17.9,2.5
15.0,32.0,2025-04-28,03:10,11:30,,,16:30,14:46,04:55,68.0,56.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,23.4,20.4,17.5,4.2
15.0,32.0,2025-04-29,00:40,10:00,,,16:20,12:18,Varias,64.0,55.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,17.2,22.2,20.0,17.9,5.8
15.0,32.0,2025-04-30,04:00,12:10,,,01:20,14:25,05:28,61.0,49.0,42.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.6,21.3,19.4,17.4,3.9
15.0,32.0,2025-05-01,15:00,18:20,,,23:59,18:07,03:54,73.0,69.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.4,21.4,19.4,17.3,3.3
15.0,32.0,2025-05-02,04:50,17:00,,,00:40,15:54,06:22,73.0,58.0,42.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,22.3,20.4,18.5,4.4
15.0,36.0,2025-05-03,06:30,18:00,,,22:40,14:42,06:29,73.0,57.0,41.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.1,25.3,21.4,17.4,1.7
15.0,6.0,2025-05-04,02:30,11:20,,,11:00,14:49,05:59,71.0,65.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.2,23.7,21.2,18.6,1.7
15.0,10.0,2025-05-05,21:30,08:00,,,12:10,10:34,05:32,73.0,67.0,58.0,C229J,PÁJARA,,,,LAS PALMAS,10.0,24.5,21.2,17.8,3.9
15.0,10.0,2025-05-06,09:50,15:00,,,10:30,15:33,06:10,71.0,65.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.3,23.8,21.0,18.1,2.2
15.0,26.0,2025-05-07,23:30,13:10,,,12:00,15:49,05:52,84.0,71.0,65.0,C229J,PÁJARA,0.0,,,LAS PALMAS,6.7,22.0,19.9,17.8,2.5
15.0,33.0,2025-05-08,00:10,11:40,,,12:10,15:18,06:34,85.0,68.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.6,25.0,22.2,19.3,2.5
15.0,11.0,2025-05-09,05:40,13:50,,,04:20,13:18,05:54,82.0,70.0,57.0,C229J,PÁJARA,0.2,,,LAS PALMAS,5.0,24.6,22.0,19.3,1.7
15.0,25.0,2025-05-10,06:40,Varias,,,15:00,11:30,06:42,89.0,79.0,72.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.4,22.8,21.0,19.1,4.7
15.0,29.0,2025-05-11,00:30,15:40,,,16:20,11:30,05:43,83.0,65.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.6,23.9,21.6,19.2,4.2
15.0,32.0,2025-05-12,Varias,16:40,,,17:50,11:47,05:47,72.0,64.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,25.0,22.0,19.1,3.1
15.0,33.0,2025-05-13,Varias,13:40,,,17:50,15:28,23:32,74.0,63.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,14.7,23.2,21.4,19.5,5.0
